"match_id","match_date","A_id","B_id","y","dRank","dDecay","wWR_A","wWR_B","dW"
2626,2024-02-19,207609,121411,1,339,1.63231621995538,0.689788510497579,0.615577157889583,0.0742113526079961
2626,2024-02-19,121411,207609,0,-339,1.63231621995538,0.576133514243756,0.70479247609556,-0.128658961851804
2627,2024-02-19,209263,105882,1,-31,1.63231621995538,0.657144190817807,0.465231569229838,0.191912621587968
2627,2024-02-19,105882,209263,0,31,1.63231621995538,0.428098239773531,0.674336489956902,-0.246238250183371
2628,2024-02-19,105882,105836,1,-7,1.63231621995538,0.396454482379751,0.422064970913048,-0.0256104885332978
2628,2024-02-19,105836,105882,0,7,1.63231621995538,0.398489513277375,0.437996147168596,-0.0395066338912215
2629,2024-02-19,209263,208353,1,-61,1.63231621995538,0.689886924340389,0.253583196343237,0.436303727997152
2629,2024-02-19,208353,209263,0,61,1.63231621995538,0.235582525221028,0.704019972280766,-0.468437447059738
2630,2024-02-19,105836,210012,1,-19,1.63231621995538,0.377408453219325,0.141269019625945,0.23613943359338
2630,2024-02-19,210012,105836,0,19,1.63231621995538,0.110148015343348,0.408690174635057,-0.298542159291709
2631,2024-02-19,105882,106075,1,-18,1.63231621995538,0.474187496649722,0.269194803870132,0.204992692779589
2631,2024-02-19,106075,105882,0,18,1.63231621995538,0.235931787431412,0.50599962753397,-0.270067840102558
2632,2024-02-19,208353,102093,1,31,1.63231621995538,0.21996803530961,0.559661650388747,-0.339693615079137
2632,2024-02-19,102093,208353,0,-31,1.63231621995538,0.53193582256555,0.268455081371124,0.263480741194425
2633,2024-02-19,209263,106099,1,-151,1.63231621995538,0.716920974379748,0.44626917422154,0.270651800158207
2633,2024-02-19,106099,209263,0,151,1.63231621995538,0.41028485450226,0.728744306831902,-0.318459452329641
2634,2024-02-19,105836,110602,1,-2,1.63231621995538,0.436978820351486,0.494884197675438,-0.0579053773239522
2634,2024-02-19,110602,105836,0,2,1.63231621995538,0.45686540434126,0.462684349698783,-0.00581894535752275
2635,2024-02-19,210012,106162,1,33,1.63231621995538,0.090263356245914,0.208083661025322,-0.117820304779409
2635,2024-02-19,106162,210012,0,-33,1.63231621995538,0.189494514319771,0.229380721225837,-0.0398862069060663
2636,2024-02-19,106075,106220,1,8,1.63231621995538,0.209985019330874,0.362356249220253,-0.152371229889378
2636,2024-02-19,106220,106075,0,-8,1.63231621995538,0.339916658084316,0.288259223408923,0.0516574346753929
2637,2024-02-19,105882,134840,1,-114,1.63231621995538,0.534182034732191,0.0611490559055221,0.473032978826669
2637,2024-02-19,134840,105882,0,114,1.63231621995538,0.0544855731841572,0.559322411030821,-0.504836837846664
2638,2024-02-19,208353,144973,1,44,1.63231621995538,0.311266956180652,0.482918014386453,-0.1716510582058
2638,2024-02-19,144973,208353,0,-44,1.63231621995538,0.454239941436068,0.349344949554032,0.104894991882035
2639,2024-02-19,102093,208279,1,-21,1.63231621995538,0.506827420400868,0.359197988269812,0.147629432131056
2639,2024-02-19,208279,102093,0,21,1.63231621995538,0.332849309418613,0.529056850157842,-0.196207540739229
2640,2024-02-19,209263,202090,1,-75,1.63231621995538,0.739619588605941,0.557277574771735,0.182342013834206
2640,2024-02-19,202090,209263,0,75,1.63231621995538,0.532621714131616,0.749656453019468,-0.217034738887853
2641,2024-02-19,106099,207411,1,191,1.63231621995538,0.379670620358009,0.682051908079766,-0.302381287721757
2641,2024-02-19,207411,106099,0,-191,1.63231621995538,0.622871983586352,0.422743761954235,0.200128221632117
2642,2024-02-19,105836,200436,1,111,1.63231621995538,0.486145121915384,0.732840231794131,-0.246695109878748
2642,2024-02-19,200436,105836,0,-111,1.63231621995538,0.692992637250915,0.507642873538045,0.185349763712871
2643,2024-02-19,110602,200008,1,15,1.63231621995538,0.424271345605957,0.174533006583633,0.249738339022324
2643,2024-02-19,200008,110602,0,-15,1.63231621995538,0.129373214416597,0.462610237776852,-0.333237023360254
2644,2024-02-19,210012,209405,1,31,1.63231621995538,0.331593729493014,0.468424222772404,-0.13683049327939
2644,2024-02-19,209405,210012,0,-31,1.63231621995538,0.439340313112576,0.409867433006833,0.0294728801057429
2645,2024-02-19,106162,105731,1,-106,1.63231621995538,0.173954311849743,0.216652436629397,-0.0426981247796537
2645,2024-02-19,105731,106162,0,106,1.63231621995538,0.19846945468617,0.23656281759128,-0.03809336290511
2646,2024-02-19,106220,209209,1,65,1.63231621995538,0.320094222320338,0.0971591358371614,0.222935086483177
2646,2024-02-19,209209,106220,0,-65,1.63231621995538,0.0813511256936171,0.357558564767633,-0.276207439074016
2647,2024-02-19,106075,208890,1,-1431,1.63231621995538,0.35242096096849,0.5,-0.14757903903151
2647,2024-02-19,208890,106075,0,1431,1.63231621995538,0.25,0.405971240280188,-0.155971240280188
2648,2024-02-19,105882,109686,1,-40,1.63231621995538,0.581888073888714,0.5,0.0818880738887141
2648,2024-02-19,109686,105882,0,40,1.63231621995538,0.396238701895703,0.602255284256656,-0.206016582360953
2649,2024-02-19,134840,209903,1,97,1.63231621995538,0.0491316418489227,0.276997613241246,-0.227865971392323
2649,2024-02-19,209903,134840,0,-97,1.63231621995538,0.240304964062981,0.134207277739897,0.106097686323084
2650,2024-02-19,144973,212021,1,-266,1.63231621995538,0.42877702938509,0.207522596208595,0.221254433176495
2650,2024-02-19,212021,144973,0,266,1.63231621995538,0.146654394729333,0.459097883548319,-0.312443488818987
2651,2024-02-19,208353,122554,1,-82,1.63231621995538,0.383433092732117,0.255886089387522,0.127547003344595
2651,2024-02-19,122554,208353,0,82,1.63231621995538,0.2385933683848,0.414127258383591,-0.175533889998791
2652,2024-02-19,102093,207415,1,-86,1.63231621995538,0.549368757133181,0.358057966609244,0.191310790523937
2652,2024-02-19,207415,102093,0,86,1.63231621995538,0.326791342540012,0.568000992584535,-0.241209650044523
2653,2024-02-19,208279,208010,1,86,1.63231621995538,0.310102025347391,0.508398034073308,-0.198296008725918
2653,2024-02-19,208010,208279,0,-86,1.63231621995538,0.479468035772586,0.354234352531881,0.125233683240705
2654,2024-02-19,209263,105561,1,-50,1.63231621995538,0.758948256697104,0.0482119673319434,0.710736289365161
2654,2024-02-19,105561,209263,0,50,1.63231621995538,0.0439720128389234,0.767574992113697,-0.723602979274774
2655,2024-02-19,202090,200216,1,-21,1.63231621995538,0.510055135278424,0.568289607723935,-0.0582344724455116
2655,2024-02-19,200216,202090,0,21,1.63231621995538,0.539371839206012,0.529969783269315,0.0094020559366973
2656,2024-02-19,106099,106283,1,86,1.63231621995538,0.460223631087445,0.746181776419731,-0.285958145332286
2656,2024-02-19,106283,106099,0,-86,1.63231621995538,0.697451069657625,0.493133277083156,0.204317792574469
2657,2024-02-19,207411,200416,1,-154,1.63231621995538,0.573141905440978,0.387821894447883,0.185320010993095
2657,2024-02-19,200416,207411,0,154,1.63231621995538,0.346173134462572,0.604702448601895,-0.258529314139322
2658,2024-02-19,202090,106362,1,-49,1.63231621995538,0.548328735250961,0.594171321284774,-0.0458425860338134
2658,2024-02-19,106362,202090,0,49,1.63231621995538,0.549560623809646,0.565307430914667,-0.0157468071050204
2659,2024-02-19,200416,105633,1,-67,1.63231621995538,0.312602315032261,0.174533006583633,0.138069308448628
2659,2024-02-19,105633,200416,0,67,1.63231621995538,0.129373214416597,0.373370902187635,-0.243997687771037
2660,2024-02-19,200216,200266,1,-23,1.63231621995538,0.5132545630106,0.700708927314441,-0.187454364303841
2660,2024-02-19,200266,200216,0,23,1.63231621995538,0.641177232447713,0.535735039943714,0.105442192504
2661,2024-02-19,122554,207415,1,27,1.63231621995538,0.223489969454685,0.30054675819852,-0.0770567887438353
2661,2024-02-19,207415,122554,0,-27,1.63231621995538,0.278204202828085,0.26971815315875,0.00848604966933436
2662,2024-02-19,134840,106099,1,-6,1.63231621995538,0.205309448146482,0.522260589404327,-0.316951141257845
2662,2024-02-19,106099,134840,0,6,1.63231621995538,0.493879588310045,0.265619546409013,0.228260041901032
2663,2024-02-19,105731,105671,1,35,1.63231621995538,0.183102239072888,0.727199550509613,-0.544097311436725
2663,2024-02-19,105671,105731,0,-35,1.63231621995538,0.688879505396961,0.24180799804582,0.447071507351141
2664,2024-02-19,202090,126535,1,-136,1.63231621995538,0.581055885968998,0.320430142574928,0.26062574339407
2664,2024-02-19,126535,202090,0,136,1.63231621995538,0.295964874570969,0.595703136544577,-0.299738261973608
2665,2024-02-19,106362,132744,1,-79,1.63231621995538,0.511180891736709,0.134283349750694,0.376897541986015
2665,2024-02-19,132744,106362,0,79,1.63231621995538,0.10585438653204,0.543090159776517,-0.437235773244477
2666,2024-02-19,105633,207608,1,87,1.63231621995538,0.102779409302095,0.137565623459438,-0.0347862141573425
2666,2024-02-19,207608,105633,0,-87,1.63231621995538,0.107883501241021,0.255763736408384,-0.147880235167363
2667,2024-02-19,200216,105841,1,-92,1.63231621995538,0.556230653855041,0.317482053243392,0.238748600611649
2667,2024-02-19,105841,200216,0,92,1.63231621995538,0.296334229910672,0.574993163994483,-0.27865893408381
2668,2024-02-19,200266,209911,1,-34,1.63231621995538,0.590968961218984,0.488803255141404,0.10216570607758
2668,2024-02-19,209911,200266,0,34,1.63231621995538,0.460187910331664,0.620672710034778,-0.160484799703114
2669,2024-02-19,207415,133997,1,-222,1.63231621995538,0.258953665431012,0.5,-0.241046334568988
2669,2024-02-19,133997,207415,0,222,1.63231621995538,0.25,0.306912357115622,-0.0569123571156219
2670,2024-02-19,122554,207732,1,-132,1.63231621995538,0.31075137950806,0.5,-0.18924862049194
2670,2024-02-19,207732,122554,0,132,1.63231621995538,0.25,0.347418748834327,-0.0974187488343269
2671,2024-02-19,106099,208071,1,-36,1.63231621995538,0.468424197038967,0.276997613241246,0.191426583797722
2671,2024-02-19,208071,106099,0,36,1.63231621995538,0.240304964062981,0.494479576681456,-0.254174612618475
2672,2024-02-19,134840,200273,1,16,1.63231621995538,0.317421328445253,0.279439530896256,0.0379817975489968
2672,2024-02-19,200273,134840,0,-16,1.63231621995538,0.240487692413558,0.362396640738153,-0.121908948324595
2673,2024-02-19,105671,210668,1,-545,1.63231621995538,0.654395876401762,0.5,0.154395876401762
2673,2024-02-19,210668,105671,0,545,1.63231621995538,0.25,0.670871258973459,-0.420871258973459
2674,2024-02-19,105731,202209,1,-161,1.63231621995538,0.292641778301761,0.5,-0.207358221698239
2674,2024-02-19,202209,105731,0,161,1.63231621995538,0.25,0.337087447642249,-0.0870874476422491
283,2024-02-26,207925,106005,1,-30,1.7506725002961,0.815732719422508,0.401369362852736,0.414363356569771
283,2024-02-26,106005,207925,0,30,1.7506725002961,0.3520896502485,0.829746197916598,-0.477656547668098
284,2024-02-26,209279,208260,1,-3,1.7506725002961,0.565694915728278,0.622992808145563,-0.057297892417285
284,2024-02-26,208260,209279,0,3,1.7506725002961,0.594064919290759,0.591528456467048,0.00253646282371089
285,2024-02-26,206499,208014,1,14,1.7506725002961,0.850099093808953,0.5,0.350099093808953
285,2024-02-26,208014,206499,0,-14,1.7506725002961,0.40046056827022,0.862636081505917,-0.462175513235697
286,2024-02-26,111581,106415,1,40,1.7506725002961,0.273357932725569,0.5,-0.226642067274431
286,2024-02-26,106415,111581,0,-40,1.7506725002961,0.25,0.377040913970096,-0.127040913970096
287,2024-02-26,207925,200587,1,-207,1.7506725002961,0.841778873226114,0.655611493028883,0.186167380197231
287,2024-02-26,200587,207925,0,207,1.7506725002961,0.631321551960987,0.852223002010677,-0.22090145004969
288,2024-02-26,106005,106281,1,-29,1.7506725002961,0.313587681155192,0.847785411166611,-0.534197730011419
288,2024-02-26,106281,106005,0,29,1.7506725002961,0.649928279496965,0.381249721446695,0.268678558050271
289,2024-02-26,209279,126846,1,75,1.7506725002961,0.614461254730281,0.5,0.114461254730281
289,2024-02-26,126846,209279,0,-75,1.7506725002961,0.25,0.634955907684208,-0.384955907684208
290,2024-02-26,208260,105902,1,41,1.7506725002961,0.567704283653858,0.784423471066582,-0.216719187412724
290,2024-02-26,105902,208260,0,-41,1.7506725002961,0.708495157402501,0.586071660328603,0.122423497073899
291,2024-02-26,208014,208278,1,-59,1.7506725002961,0.333973502889392,0.473226995972247,-0.139253493082856
291,2024-02-26,208278,208014,0,59,1.7506725002961,0.431290983472291,0.428806722007596,0.00248426146469488
292,2024-02-26,206499,200711,1,-332,1.7506725002961,0.873237854989599,0.0925217608826912,0.780716094106908
292,2024-02-26,200711,206499,0,332,1.7506725002961,0.0780745678815743,0.882320389797113,-0.804245821915539
293,2024-02-26,106415,200214,1,-744,1.7506725002961,0.166666666666667,0.174533006583633,-0.00786633991696628
293,2024-02-26,200214,106415,0,744,1.7506725002961,0.129373214416597,0.375,-0.245626785583403
294,2024-02-26,111581,106423,1,28,1.7506725002961,0.454830034445451,0.888328869126098,-0.433498834680647
294,2024-02-26,106423,111581,0,-28,1.7506725002961,0.726149089182067,0.515348622629308,0.21080046655276
295,2024-02-26,207830,105138,1,-33,1.7506725002961,0.617468131642708,0.182567273878622,0.434900857764086
295,2024-02-26,105138,207830,0,33,1.7506725002961,0.133735736289554,0.686892031205676,-0.553156294916123
296,2024-02-26,109739,209414,1,24,1.7506725002961,0.365596935181199,0.29598983424257,0.0696071009386292
296,2024-02-26,209414,109739,0,-24,1.7506725002961,0.252645219897482,0.450543143232458,-0.197897923334976
297,2024-02-26,209070,206748,1,-55,1.7506725002961,0.92550756136502,0.654157877077952,0.271349684287068
297,2024-02-26,206748,209070,0,55,1.7506725002961,0.621177581990978,0.935166737083627,-0.313989155092649
298,2024-02-26,105916,104755,1,-41,1.7506725002961,0.5,0.742308004722002,-0.242308004722002
298,2024-02-26,104755,105916,0,41,1.7506725002961,0.689739731428911,0.75,-0.0602602685710893
299,2024-02-26,207830,111200,1,-93,1.7506725002961,0.73498783553177,0.0682409961873631,0.666746839344407
299,2024-02-26,111200,207830,0,93,1.7506725002961,0.0600458226749116,0.77027532186168,-0.710229499186768
300,2024-02-26,105138,126409,1,-46,1.7506725002961,0.105513803807688,0.783501722801226,-0.677987918993537
300,2024-02-26,126409,105138,0,46,1.7506725002961,0.733174595060804,0.261382489905712,0.471792105155092
301,2024-02-26,209414,144826,1,-146,1.7506725002961,0.220373784833449,0.456419962378761,-0.236046177545312
301,2024-02-26,144826,209414,0,146,1.7506725002961,0.43053149124523,0.308679106192651,0.12185238505258
302,2024-02-26,109739,207129,1,-240,1.7506725002961,0.515427168601589,0.380293708317979,0.135133460283609
302,2024-02-26,207129,109739,0,240,1.7506725002961,0.325073111720269,0.566605654031851,-0.241532542311582
303,2024-02-26,206748,124186,1,60,1.7506725002961,0.591363170879266,0.802653249841962,-0.211290078962696
303,2024-02-26,124186,206748,0,-60,1.7506725002961,0.716554742219226,0.610078096021011,0.106476646198216
304,2024-02-26,209070,106000,1,-67,1.7506725002961,0.942608494246937,0.641582953924831,0.301025540322106
304,2024-02-26,106000,209070,0,67,1.7506725002961,0.613970137120149,0.948517778652256,-0.334547641532106
305,2024-02-26,105916,202195,1,-105,1.7506725002961,0.833333333333333,0.697400431741208,0.135932901592125
305,2024-02-26,202195,105916,0,105,1.7506725002961,0.665099164069636,0.875,-0.209900835930364
306,2024-02-26,104755,105577,1,-603,1.7506725002961,0.644124548656819,0.466445316544258,0.177679232112561
306,2024-02-26,105577,104755,0,603,1.7506725002961,0.432633331522674,0.666200043691428,-0.233566712168754
307,2024-02-26,208882,207681,1,45,1.7506725002961,0.533470118739204,0.587425424397794,-0.05395530565859
307,2024-02-26,207681,208882,0,-45,1.7506725002961,0.550238046941529,0.559270515150224,-0.0090324682086943
308,2024-02-26,144684,105487,1,-13,1.7506725002961,0.32288621827013,0.784320550497963,-0.461434332227833
308,2024-02-26,105487,144684,0,13,1.7506725002961,0.73513343724571,0.386237725700441,0.348895711545268
309,2024-02-26,207678,207130,1,-473,1.7506725002961,0.394097679254562,0.648492269171715,-0.254394589917152
309,2024-02-26,207130,207678,0,473,1.7506725002961,0.584729618129926,0.436908760262045,0.147820857867882
310,2024-02-26,144895,123961,1,-111,1.7506725002961,0.522850122616949,0.691909620463283,-0.169059497846334
310,2024-02-26,123961,144895,0,111,1.7506725002961,0.647095855836121,0.575344975409118,0.0717508804270033
311,2024-02-26,207681,209860,1,-336,1.7506725002961,0.51747869605779,0.5,0.0174786960577902
311,2024-02-26,209860,207681,0,336,1.7506725002961,0.25,0.544592169914941,-0.294592169914941
312,2024-02-26,208882,126504,1,4,1.7506725002961,0.582366790018633,0.303864113801776,0.278502676216857
312,2024-02-26,126504,208882,0,-4,1.7506725002961,0.269264844889484,0.603162899785729,-0.333898054896244
313,2024-02-26,144684,106065,1,-63,1.7506725002961,0.438748985647323,0.511792078658259,-0.0730430930109361
313,2024-02-26,106065,144684,0,63,1.7506725002961,0.480507966034654,0.482983067289868,-0.00247510125521466
314,2024-02-26,105487,144918,1,-91,1.7506725002961,0.691751602613702,0.566776117780107,0.124975484833595
314,2024-02-26,144918,105487,0,91,1.7506725002961,0.517511639090804,0.708928376768358,-0.191416737677554
315,2024-02-26,207678,200116,1,34,1.7506725002961,0.474069306990208,0.753727555264754,-0.279658248274546
